% Model:              fick_darcy_comb_zaloha1_032025_small_dt.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jun 10 2025, 21:24
% Table:              Table 3 - Volume Average 2
% Time (s)                                        c_b+(c_w/rho_0) (1)                               c_b+(c_w/rho_0) (1)                               c_b+(c_w/rho_0) (1)                               c_b+(c_w/rho_0) (1)
252600                                            0.3938421444813857                                0.39959367447185984                               0.4000709756635975                                0.40479306481122634
253200                                            0.3938627550223639                                0.3996185777418917                                0.4000970454606523                                0.40482427769464613
253800                                            0.39388336556333897                               0.3996434810119241                                0.40012311525769234                               0.4048554905780778
254400                                            0.39390397610431716                               0.3996683842819556                                0.40014918505474667                               0.4048867034615041
255000                                            0.39392458664529195                               0.3996932875519879                                0.40017525485179484                               0.40491791634493185
255600                                            0.39394519718626797                               0.39971819082201876                               0.40020132464885094                               0.4049491292283586
256200                                            0.39396580772724366                               0.3997430940920545                                0.40022739444589717                               0.4049803421117859
256800                                            0.3939864182682257                                0.3997679973620809                                0.40025346424294556                               0.40501155499521296
257400                                            0.3940070288091966                                0.39979290063211126                               0.40027953403999905                               0.40504276787863924
258000                                            0.3940276393501761                                0.39981780390214905                               0.40030560383704294                               0.40507398076206697
258600                                            0.39404824989114506                               0.39984270717217946                               0.400331673634089                                 0.40510519364549774
259200                                            0.39406886043212647                               0.3998676104422096                                0.40035774343114283                               0.40513640652892297
259800                                            0.3940894709730993                                0.399892513712239                                 0.4003838132281984                                0.4051676194123484
260400                                            0.39411008151407834                               0.3999174169822762                                0.40040988302524605                               0.4051988322957751
261000                                            0.39413069205505324                               0.39994232025230414                               0.4004359528222909                                0.4052300451792054
261600                                            0.394151302596027                                 0.39996722352233927                               0.40046202261934255                               0.40526125806263374
262200                                            0.39417191313700517                               0.39999212679237073                               0.4004880924163932                                0.4052924709460533
262800                                            0.39419252367798124                               0.40001703006240336                               0.40051416221344405                               0.4053236838294871
263400                                            0.3942131342189552                                0.40004193333243504                               0.4005402320104907                                0.40535489671291125
264000                                            0.39423374475993406                               0.40006683660246645                               0.4005663018075416                                0.4053861095963385
264600                                            0.3942543553009112                                0.40009173987250013                               0.40059237160459193                               0.4054173224797626
265200                                            0.3942749658418876                                0.4001166431425265                                0.4006184414016394                                0.40544853536318975
265800                                            0.3942955763828608                                0.40014154641256805                               0.40064451119869077                               0.40547974824662025
266400                                            0.3943161869238386                                0.4001664496825926                                0.40067058099573377                               0.40551096113004337
267000                                            0.39433679746481415                               0.40019135295262875                               0.400696650792788                                 0.40554217401347337
267600                                            0.3943574080057868                                0.400216256222656                                 0.40072272058983627                               0.40557338689689953
268200                                            0.39437801854676846                               0.4002411594926883                                0.40074879038688216                               0.4056045997803275
268800                                            0.3943986290877443                                0.40026606276272164                               0.4007748601839357                                0.40563581266375476
269400                                            0.39441923962872105                               0.40029096603275316                               0.40080092998097955                               0.40566702554717937
270000                                            0.39443985016969496                               0.4003158693027924                                0.4008269997780373                                0.40569823843061303
270600                                            0.3944604607106661                                0.400340772572816                                 0.4008530695750897                                0.40572945131403154
271200                                            0.39448107125164944                               0.40036567584284677                               0.4008791393721321                                0.40576066419745915
271800                                            0.3945016817926205                                0.4003905791128854                                0.4009052091691821                                0.4057918770808891
272400                                            0.3945222923336001                                0.4004154823829132                                0.40093127896623415                               0.4058230899643124
273000                                            0.39454290287457455                               0.40044038565294376                               0.40095734876328065                               0.4058543028477416
273600                                            0.394563513415555                                 0.40046528892298033                               0.4009834185603359                                0.4058855157311661
274200                                            0.3945841239565223                                0.4004901921930103                                0.4010094883573846                                0.40591672861459593
274800                                            0.39460473449750166                               0.40051509546304526                               0.4010355581544341                                0.40594794149801977
275400                                            0.39462534503847935                               0.4005399987330772                                0.4010616279514811                                0.40597915438145077
276000                                            0.39464595557945703                               0.4005649020031066                                0.40108769774852726                               0.4060103672648804
276600                                            0.39466656612043277                               0.4005898052731372                                0.40111376754557815                               0.406041580148301
277200                                            0.394687176661411                                 0.40061470854317066                               0.40113983734262854                               0.40607279303172833
277800                                            0.3947077872023842                                0.4006396118132028                                0.40116590713967926                               0.406104005915159
278400                                            0.39472839774336105                               0.4006645150832348                                0.40119197693672826                               0.40613521879858794
279000                                            0.394749008284334                                 0.40068941835327093                               0.4012180467337761                                0.4061664316820076
279600                                            0.39476961882531497                               0.4007143216233022                                0.40124411653082687                               0.4061976445654379
280200                                            0.3947902293662893                                0.4007392248933287                                0.4012701863278734                                0.40622885744886816
280800                                            0.39481083990726507                               0.40076412816336504                               0.4012962561249264                                0.40626007033228845
281400                                            0.39483145044824425                               0.4007890314333962                                0.40132232592197753                               0.4062912832157188
282000                                            0.3948520609892147                                0.40081393470342935                               0.40134839571902203                               0.4063224960991493
282600                                            0.39487240883492086                               0.4008388379734652                                0.4013744655160796                                0.4063537089825703
283200                                            0.39488978785879497                               0.40086374124349317                               0.40140053531312164                               0.40638492186599584
283800                                            0.3949071668826718                                0.4008886445135195                                0.4014266051101709                                0.40641613474942423
284400                                            0.3949245459065475                                0.40091354778355526                               0.40145267490722397                               0.40644734763285056
285000                                            0.39494192493042746                               0.4009384510535845                                0.4014787447042673                                0.4064785605162773
285600                                            0.39495930395430834                               0.4009633543236248                                0.40150481450132514                               0.40650977339970396
286200                                            0.39497668297818744                               0.40098825759365103                               0.4015308842983707                                0.4065409862831346
286800                                            0.39499406200205855                               0.4010131608636841                                0.4015569540954232                                0.40657219916656445
287400                                            0.39501144102593816                               0.4010380641337141                                0.40158302389247064                               0.4066034120499902
288000                                            0.3950288200498174                                0.4010629674037507                                0.40160909368951975                               0.4066346249334217
288600                                            0.3950461990736892                                0.4010878706737751                                0.4016351634865689                                0.406665837816848
289200                                            0.39506357809756815                               0.4011127739438113                                0.4016612332836221                                0.40669705070027073
289800                                            0.39508095712144636                               0.40113767721384574                               0.4016873030806645                                0.4067282635836936
290400                                            0.3950983361453239                                0.4011625804838762                                0.4017133728777246                                0.4067594764671226
291000                                            0.3951157151692039                                0.4011874837539065                                0.4017394426747684                                0.40679068935055346
291600                                            0.395133094193079                                 0.4012123870239451                                0.4017655124718179                                0.40682190223397774
292200                                            0.395150473216957                                 0.40123729029397276                               0.40179158226886713                               0.40685097584386687
292800                                            0.39516785224083545                               0.40126219356400683                               0.4018176520659197                                0.40687868082181244
293400                                            0.39518523126470717                               0.40128709683403574                               0.4018437218629665                                0.406906385799757
294000                                            0.39520261028859105                               0.4013120001040729                                0.40186979166001696                               0.4069340907777051
294600                                            0.3952199893124671                                0.4013369033741002                                0.40189468325636496                               0.4069617957556492
295200                                            0.3952373683363447                                0.40136180664413135                               0.40191773584445123                               0.40698950073359086
295800                                            0.39525474736022004                               0.4013867099141637                                0.401940788432542                                 0.4070172057115449
296400                                            0.3952721263840999                                0.40141161318419716                               0.40196384102062194                               0.4070449106894761
297000                                            0.39528950540797414                               0.4014365164542336                                0.4019868936087072                                0.40707261566742625
297600                                            0.3953068844318538                                0.4014614197242562                                0.4020099461967924                                0.407100320645371
298200                                            0.39532426345573146                               0.4014863229942922                                0.4020329987848843                                0.4071280256233097
298800                                            0.39534164247960907                               0.401511226264327                                 0.40205605137296696                               0.4071557306012524
299400                                            0.395359021503482                                 0.4015361295343598                                0.40207910396105273                               0.4071834355792016
300000                                            0.39537640052736256                               0.40156103280439015                               0.40210215654913856                               0.40721114055713914
300600                                            0.3953937795512374                                0.40158593607442256                               0.4021252091372228                                0.4072388455350916
301200                                            0.39541115857511244                               0.40161083934445435                               0.40214826172530804                               0.4072665505130321
301800                                            0.3954285375989938                                0.4016357426144859                                0.40217131431340064                               0.4072942554909779
302400                                            0.3954459166228728                                0.4016606458845145                                0.40219436690148463                               0.4073219604689217
303000                                            0.3954632956467519                                0.40168554915454896                               0.40221741948956474                               0.40734966544686485
303600                                            0.39548067467062564                               0.4017104524245847                                0.4022404720776502                                0.40737737042480787
304200                                            0.3954980536945027                                0.40173535569461305                               0.40226352466574183                               0.4074050754027533
304800                                            0.39551543271838246                               0.4017602589646445                                0.4022865772538257                                0.4074327803806971
305400                                            0.395532811742257                                 0.40178516223467564                               0.40230962984190854                               0.4074604853586462
306000                                            0.3955501907661379                                0.4018100655047115                                0.4023326824300007                                0.40748819033659034
306600                                            0.3955675697900105                                0.4018349687747426                                0.4023557350180872                                0.40751589531453136
307200                                            0.39558494881389145                               0.40185987204477297                               0.40237878760616874                               0.40754360029246894
307800                                            0.3956023278377642                                0.4018847753148013                                0.40240184019425673                               0.4075713052704187
308400                                            0.39561970686164677                               0.40190967858483784                               0.40242489278234                                  0.407599010248365
309000                                            0.39563708588552277                               0.40193458185487085                               0.4024479453704288                                0.4076267152263106
309600                                            0.39565446490939565                               0.4019594851249016                                0.4024709979585111                                0.40765442020425274
310200                                            0.39567184393327676                               0.4019843883949325                                0.4024940505466051                                0.40768212518219654
310800                                            0.39568922295715847                               0.40200929166496413                               0.4025171031346833                                0.4077098301601367
311400                                            0.39570660198102997                               0.40203419493499976                               0.4025401557227711                                0.40773753513807925
312000                                            0.39572398100490663                               0.40205744186868514                               0.40256320831085984                               0.407765240116024
312600                                            0.3957413600287847                                0.40207921499113153                               0.40258626089894217                               0.40779294509397185
313200                                            0.39575873905266223                               0.40210098811357414                               0.40260931348702533                               0.4078206500719116
313800                                            0.39577611807653745                               0.40212276123601715                               0.4026323660751182                                0.40784835504985517
314400                                            0.3957934971004203                                0.4021445343584575                                0.40265541866319676                               0.40787606002780175
315000                                            0.39581087612429483                               0.40216630748090043                               0.4026784712512826                                0.4079037650057428
315600                                            0.39582825514817016                               0.4021880806033371                                0.4027015238393694                                0.4079314699836932
316200                                            0.3958456341720481                                0.4022098537257863                                0.40272457642745685                               0.4079591749616351
316800                                            0.3958630131959324                                0.4022316268482203                                0.4027476290155401                                0.4079868799395765
317400                                            0.39588039221980315                               0.4022533999706673                                0.4027706816036291                                0.4080145849175256
318000                                            0.3958977712436809                                0.4022751730931103                                0.402793734191719                                 0.4080422898954715
318600                                            0.39591515026756074                               0.40229694621554757                               0.40281678677980237                               0.4080699948734131
319200                                            0.39593252929143613                               0.40231871933798935                               0.40283983936788853                               0.4080976998513533
319800                                            0.3959499083153112                                0.4023404924604366                                0.40286289195597436                               0.4081254048293017
320400                                            0.395967287339183                                 0.40236226558287497                               0.4028859445440605                                0.40815310980724057
321000                                            0.39598466636306995                               0.4023840387053154                                0.4029089971321478                                0.40818081478519164
321600                                            0.39600204538694456                               0.4024058118277578                                0.4029320497202329                                0.4082085197631327
322200                                            0.39601942441082116                               0.40242758495020226                               0.4029551023083207                                0.4082362247410779
322800                                            0.39603680343470116                               0.4024493580726433                                0.4029781548964043                                0.4082639297190265
323400                                            0.39605418245857993                               0.4024711311950825                                0.40300120748448753                               0.40829163469696156
324000                                            0.3960715614824522                                0.40249290431752677                               0.4030242600725791                                0.408319339674914
324600                                            0.396088940506331                                 0.40251467743997205                               0.4030473126606595                                0.4083470446528522
325200                                            0.39610631953020625                               0.4025364505624069                                0.4030703652487484                                0.40837474963079945
325800                                            0.3961236985540896                                0.40255822368484917                               0.4030934178368322                                0.40840245460874225
326400                                            0.3961410775779644                                0.4025799968072913                                0.40311647042491633                               0.4084301595866893
327000                                            0.39615845660184174                               0.40260176992973307                               0.4031395230130026                                0.4084578645646308
327600                                            0.3961758356257179                                0.4026235430521752                                0.403162575601094                                 0.40848556954257287
328200                                            0.3961932146495936                                0.4026453161746184                                0.40318562818917586                               0.4085132745205182
328800                                            0.3962105936734714                                0.40266708929705797                               0.4032086807772636                                0.4085409794984648
329400                                            0.39622797269735144                               0.40268886241950014                               0.40323173336534684                               0.4085686844764097
330000                                            0.3962453517212299                                0.4027106355419446                                0.4032547859534305                                0.40859638945435245
330600                                            0.3962627307451074                                0.40273240866438514                               0.40327783854151983                               0.40862409443229336
331200                                            0.39628010976898037                               0.4027541817868274                                0.4033008911296062                                0.40865179941024116
331800                                            0.3962974887928576                                0.4027759549092624                                0.4033239437176961                                0.40867950438818457
332400                                            0.39631486781673436                               0.4027977280317107                                0.4033469963057799                                0.40870720936612925
333000                                            0.39633224684061596                               0.40281950115415227                               0.40337004889386463                               0.40873491434407483
333600                                            0.39634962586449307                               0.40284127427659144                               0.4033931014819533                                0.40876261932202096
334200                                            0.3963670048883712                                0.4028630473990281                                0.40341615407003617                               0.4087903242999632
334800                                            0.3963843839122467                                0.40288482052147556                               0.40343920665812494                               0.40881802927790895
335400                                            0.3964017629361214                                0.4029065936439144                                0.40346225924620677                               0.4088457342558528
336000                                            0.3964191419599989                                0.4029283667663676                                0.4034853118342948                                0.40887343923379543
336600                                            0.39643652098387316                               0.4029501398888054                                0.4035083644223731                                0.40890114421173923
337200                                            0.3964539000077546                                0.402971913011242                                 0.40353141701046463                               0.40892884918967787
337800                                            0.3964712790316315                                0.4029936861336866                                0.4035544695985522                                0.4089565541676263
338400                                            0.39648865805551226                               0.4030154592561256                                0.40357752218663767                               0.4089842591455725
339000                                            0.396506037079387                                 0.4030372323785641                                0.40360057477472405                               0.4090119641235102
339600                                            0.39652341610326                                  0.4030590055010122                                0.4036236273628112                                0.40903966910145856
340200                                            0.39654079512714946                               0.4030807786234509                                0.4036466799508958                                0.4090673740794007
340800                                            0.3965581741510198                                0.4031025517458947                                0.40366973253898025                               0.4090950790573394
341400                                            0.39657555317489734                               0.4031243248683352                                0.4036927851270675                                0.4091227840352937
342000                                            0.39659293219877306                               0.40314609799077095                               0.40371583771515196                               0.40915048901323686
342600                                            0.39661031122265483                               0.4031678711132168                                0.4037388903032351                                0.4091781939911735
343200                                            0.39662769024652994                               0.40318964423566156                               0.403761942891322                                 0.40920589896911985
343800                                            0.39664506927040655                               0.4032114173581004                                0.4037849954794108                                0.4092336039470691
344400                                            0.39666244829428093                               0.4032331904805427                                0.40380804806749765                               0.40926130892501345
345000                                            0.39667982731816087                               0.40325496360298474                               0.4038311006555829                                0.40928901390295286
345600                                            0.39669720634204186                               0.40327673672543                                  0.4038541532436671                                0.40931671888090454
346200                                            0.3967145853659138                                0.40329850984786714                               0.4038772058317531                                0.40934442385884334
346800                                            0.39673196438978925                               0.40332028297031464                               0.40390025841983535                               0.40937212883678675
347400                                            0.3967493434136686                                0.40334205609275126                               0.40392331100792606                               0.40939983381473016
348000                                            0.3967667224375468                                0.40336382921519504                               0.4039463635960139                                0.40942753879267924
348600                                            0.3967841014614272                                0.4033856023376383                                0.4039694161840971                                0.40945524377062054
349200                                            0.39680148048530195                               0.4034073754600774                                0.40399246877217837                               0.4094829487485642
349800                                            0.3968188595091816                                0.4034291485825183                                0.4040155213602684                                0.4095106537265094
350400                                            0.39683623853305383                               0.40345092170496105                               0.4040385739483558                                0.4095383587044567
351000                                            0.3968536175569351                                0.40347269482740666                               0.4040616265364426                                0.40956606368239834
351600                                            0.3968709965808076                                0.4034944679498421                                0.4040846791245254                                0.4095937686603454
352200                                            0.3968883756046874                                0.40351624107228584                               0.4041077317126121                                0.40962147363828505
352800                                            0.39690575462856514                               0.4035380141947268                                0.4041307843007008                                0.4096491786162332
353400                                            0.3969231336524431                                0.40355978731716957                               0.40415383688878065                               0.4096768835941768
354000                                            0.39694051267632097                               0.40358156043960963                               0.4041768894768704                                0.4097045885721177
354600                                            0.3969578917001966                                0.40360333356205214                               0.40419994206495574                               0.4097322935500598
355200                                            0.39697527072407485                               0.4036251066844947                                0.404222994653047                                 0.4097599985280096
355800                                            0.3969926497479532                                0.40364687980693187                               0.40424604724113256                               0.40978770350595406
356400                                            0.3970100287718281                                0.40366865292937737                               0.40426909982921483                               0.40981540848389486
357000                                            0.39702740779570805                               0.40369042605182015                               0.40429215241729755                               0.4098431134618374
357600                                            0.39704478681958216                               0.40371219917426204                               0.4043152050053849                                0.40987081843978146
358200                                            0.3970621658434605                                0.40373397229670094                               0.404338257593477                                 0.4098985234177246
358800                                            0.39707954486733726                               0.403755745419144                                 0.4043613101815608                                0.4099262283956711
359400                                            0.3970969238912203                                0.40377751854158495                               0.40438436276963813                               0.40995393337361286
360000                                            0.39711430291509164                               0.4037992916640275                                0.40440741535773234                               0.4099816383515588
360600                                            0.397131681938971                                 0.40382106478647434                               0.4044304679458158                                0.4100093433295035
361200                                            0.3971490609628488                                0.4038428379089093                                0.40445352053390066                               0.4100370483074505
361800                                            0.397166439986722                                 0.4038646110313511                                0.4044765731219854                                0.4100647532853884
362400                                            0.39718381901060046                               0.4038863841537993                                0.4044996257100735                                0.41009245826334095
363000                                            0.3972011980344825                                0.4039081572762363                                0.40452267829816235                               0.41012016324127687
363600                                            0.3972185770583563                                0.4039299303986785                                0.40454573088624296                               0.4101478682192267
364200                                            0.39723595608223794                               0.40395170352111986                               0.4045687834743285                                0.4101755731971663
364800                                            0.397253335106108                                 0.40397347664356376                               0.40459183606241894                               0.410202327886096
365400                                            0.39727071412999326                               0.4039952497660092                                0.4046148886505024                                0.4102287452769644
366000                                            0.39728809315387                                  0.40401702288844593                               0.4046379412385899                                0.41025514179230294
366600                                            0.3973054721777424                                0.4040387960108847                                0.4046609938266744                                0.41028151743211705
367200                                            0.3973228512016234                                0.40406056913332666                               0.40468404641476585                               0.4103078721963937
367800                                            0.39734023022549925                               0.404082342255772                                 0.40470678582613057                               0.41033420608513177
368400                                            0.397357609249375                                 0.404104115378212                                 0.4047287204665811                                0.4103605190983556
369000                                            0.39737498827325485                               0.4041258885006535                                0.4047506370280316                                0.41038681123603155
369600                                            0.39739236729713406                               0.4041476616230935                                0.40477253551047515                               0.4104130824981879
370200                                            0.3974097463210113                                0.40416943474553907                               0.40479441591390725                               0.41043933288480755
370800                                            0.39742712534488467                               0.4041912078679813                                0.40481627823833416                               0.4104655623958911
371400                                            0.3974445043687661                                0.4042129809904192                                0.40483812248376055                               0.41049177103144796
372000                                            0.3974618833926441                                0.40423475411286774                               0.4048599486501725                                0.4105179587914769
372600                                            0.39747926241651543                               0.40425652723530303                               0.4048817567375865                                0.4105441256759686
373200                                            0.3974966414403963                                0.4042783003577497                                0.40490354674598256                               0.4105702716849356
373800                                            0.397514020464269                                 0.4043000734801829                                0.40492531867537285                               0.4105963968183652
374400                                            0.3975313994881523                                0.40432184660263054                               0.4049470725257626                                0.4106225010762578
375000                                            0.3975487785120297                                0.4043436197250729                                0.40496880829714355                               0.41064858445862856
375600                                            0.3975661575359042                                0.4043653928475173                                0.4049905259895157                                0.4106746469654619
