% Model:              fick_darcy_comb_zaloha1_032025_small_dt.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jun 10 2025, 20:41
% Table:              Table 3 - Volume Average 2
% Time (s)                                        c_b+(c_w/rho_0) (1)                               c_b+(c_w/rho_0) (1)                               c_b+(c_w/rho_0) (1)                               c_b+(c_w/rho_0) (1)
443400                                            0.40684547216814065                               0.414259645912421                                 0.4149526094415102                                0.4211621963743963
444000                                            0.4068680411655584                                0.4142892306641837                                0.4149795195520201                                0.4211930826152989
444600                                            0.4068906101630046                                0.414318815415949                                 0.41500642966254614                               0.42122396885624297
445200                                            0.4069131791604299                                0.41434840016771035                               0.41503333977306667                               0.42125485509717475
445800                                            0.4069357481578336                                0.4143779849194955                                0.415060249883591                                 0.4212857413381003
446400                                            0.4069583171552851                                0.414407569671243                                 0.4150871599941068                                0.42131662757902155
447000                                            0.40698088615268785                               0.41443715442299867                               0.41511407010462537                               0.4213475138199134
447600                                            0.40700345515011527                               0.4144667391747584                                0.41514098021513735                               0.42137840006085425
448200                                            0.4070260241475501                                0.4144963239265374                                0.41516789032566837                               0.42140928630177205
448800                                            0.4070485931449716                                0.4145259086782903                                0.41519480043620277                               0.42144017254271743
449400                                            0.40707116214240524                               0.4145554934300842                                0.4152217105466999                                0.4214710587836406
450000                                            0.4070937311398338                                0.414585078181823                                 0.41524862065723617                               0.42150194502456806
450600                                            0.4071163001372766                                0.41461466293359933                               0.4152755307677508                                0.4215328312654872
451200                                            0.40713886913468456                               0.4146442476853534                                0.41530244087824264                               0.4215637175064214
451800                                            0.40716143813210126                               0.41467383243712835                               0.41532935098876694                               0.42159460374733204
452400                                            0.40718400712954655                               0.4147034171889108                                0.4153562610993068                                0.4216254899882588
453000                                            0.40720657612696437                               0.4147330019406619                                0.4153831712098215                                0.42165637622919033
453600                                            0.4072291451243663                                0.4147625866924266                                0.41541008132034657                               0.4216872624701028
454200                                            0.4072517141218093                                0.41479217144420216                               0.41543699143085877                               0.42171814871103724
454800                                            0.4072742831192291                                0.4148217561959648                                0.41546390154138185                               0.4217490349519502
455400                                            0.4072968521166592                                0.4148513409477685                                0.41549081165189927                               0.4217799211928896
456000                                            0.40731942111409214                               0.4148809256994915                                0.41551772176240936                               0.4218108074338235
456600                                            0.4073419901115289                                0.41491051045124516                               0.4155446318729549                                0.4218416936747323
457200                                            0.4073645591089365                                0.4149400952030265                                0.41557154198345514                               0.42187257991565347
457800                                            0.4073871281063797                                0.4149696799548108                                0.41559845209396656                               0.4219034661565813
458400                                            0.4074096971037998                                0.41499926470655246                               0.41562536220450413                               0.4219343523975209
459000                                            0.40743226610122                                  0.4150288494583262                                0.41565227231502977                               0.4219652386384172
459600                                            0.4074548350986671                                0.4150584342100648                                0.4156791824255337                                0.4219961248793553
460200                                            0.40747740409609895                               0.41508801896186576                               0.41570609253603535                               0.4220270111202724
460800                                            0.4074999730935133                                0.41511760371359746                               0.4157330026465777                                0.4220578973611943
461400                                            0.40752254209094324                               0.4151471884653635                                0.4157599127570721                                0.422088783602144
462000                                            0.40754511108835406                               0.41517677321714463                               0.41578682286761875                               0.42211966984305954
462600                                            0.40756768008579913                               0.41520635796888933                               0.4158137329781265                                0.4221505560839741
463200                                            0.40759024908320324                               0.41523594272068476                               0.4158406430886461                                0.42218144232489463
463800                                            0.4076128180806275                                0.4152655274724491                                0.4158675531991732                                0.4222123285658348
464400                                            0.4076353870780671                                0.41529511222420445                               0.41589446330969154                               0.4222432148067523
465000                                            0.40765795607546873                               0.41532273238026823                               0.41592137342020613                               0.4222741010476982
465600                                            0.40768052507291547                               0.4153485556630147                                0.4159482835307245                                0.4223049872885969
466200                                            0.4077030940703423                                0.4153743789457797                                0.41597519364124436                               0.4223358735295303
466800                                            0.4077256630677757                                0.41540020222853985                               0.4160021037517754                                0.4223667597704516
467400                                            0.40774823206520244                               0.4154260255112943                                0.4160290138623072                                0.4223976460113806
468000                                            0.4077708010626182                                0.41545184879404456                               0.41605592397281527                               0.4224285322523138
468600                                            0.40779337006006383                               0.4154776720768279                                0.41608283408332936                               0.4224594184932135
469200                                            0.4078159390574789                                0.41550349535959313                               0.41610974419386304                               0.4224903047341383
469800                                            0.4078385080549159                                0.41552931864232995                               0.4161366543043752                                0.4225211909750725
470400                                            0.4078610770523171                                0.4155551419251081                                0.416163564414882                                 0.4225520772160016
471000                                            0.40788364604976923                               0.41558096520786747                               0.41619047452540214                               0.42258296345693486
471600                                            0.40790621504718594                               0.4156067884906308                                0.4162173846359266                                0.42261384969783355
472200                                            0.407928784044596                                 0.41563261177337274                               0.4162442947464436                                0.4226447359387616
472800                                            0.40795135304203867                               0.41565843505616423                               0.4162712048569818                                0.4226756221796922
473400                                            0.4079739220394687                                0.41568425833890243                               0.41629811496748664                               0.4227065084205979
474000                                            0.4079964910368854                                0.41571008162165746                               0.4163250250779877                                0.4227373946615384
474600                                            0.4080190600343252                                0.4157359049044201                                0.4163519351885353                                0.42276828090247087
475200                                            0.4080416290317483                                0.415761728187188                                 0.4163788452990546                                0.4227991671433917
475800                                            0.40806419802918575                               0.41578755146994517                               0.41640575540956315                               0.4228300533843226
476400                                            0.4080867670265947                                0.4158133747526884                                0.41643266552008124                               0.4228609396252345
477000                                            0.40810933602402566                               0.415839198035465                                 0.4164595756306007                                0.4228918258661748
477600                                            0.408131905021477                                 0.41586502131823055                               0.41648648574111186                               0.4229227121071153
478200                                            0.40815447401887595                               0.41589084460098297                               0.4165133958516358                                0.42295359834801083
478800                                            0.4081770430162973                                0.41591666788372783                               0.41654030596216784                               0.4229844845889413
479400                                            0.4081996120137214                                0.4159424911665071                                0.41656721607267355                               0.4230153708298719
480000                                            0.40822218101116853                               0.41596831444925364                               0.4165941261832052                                0.42304625707079124
480600                                            0.4082447500085727                                0.4159941377320256                                0.41662103629371494                               0.4230771433117075
481200                                            0.40826731900600377                               0.41601996101478467                               0.41664794640423486                               0.42310802955265203
481800                                            0.40828988800342764                               0.4160457842975187                                0.41667485651474623                               0.4231389157935591
482400                                            0.4083124570008633                                0.4160716075803005                                0.41670176662528724                               0.42316980203450155
483000                                            0.40833502599828264                               0.41609743086305134                               0.4167286767357806                                0.42320068827540336
483600                                            0.4083575949957195                                0.41612325414583234                               0.41675558684631586                               0.42323157451635207
484200                                            0.4083801639931346                                0.41614907742857243                               0.4167824969568293                                0.4232624607572513
484800                                            0.40840273299055874                               0.41617490071134167                               0.4168094070673514                                0.42329334699819826
485400                                            0.4084253019879917                                0.4162007239940981                                0.41683631717787994                               0.42332423323911617
486000                                            0.4084478709854347                                0.4162265472768725                                0.4168632272883822                                0.4233551194800371
486600                                            0.40847043998283494                               0.4162523705596063                                0.41689013739892633                               0.423386005720971
487200                                            0.40849300898027097                               0.4162781938423792                                0.4169170475094319                                0.4234168919618897
487800                                            0.4085155779777058                                0.41630401712513093                               0.41694395761995906                               0.42344777820281
488400                                            0.4085381469751189                                0.41632984040789106                               0.4169708677304693                                0.4234786644437297
489000                                            0.40856071597255783                               0.4163556636906608                                0.4169977778410092                                0.4235095506846533
489600                                            0.4085832849699881                                0.41638148697340943                               0.41702468795150394                               0.42354043692558846
490200                                            0.40860585396741955                               0.41640731025617006                               0.4170515980620123                                0.42357132316650237
490800                                            0.40862842296483887                               0.4164331335389425                                0.4170785081725602                                0.42360220940743315
491400                                            0.4086509919622559                                0.4164589568217095                                0.41710541828308273                               0.4236330956483533
492000                                            0.4086735609596957                                0.4164847801044559                                0.41713232839358844                               0.42366398188927734
492600                                            0.40869612995712773                               0.41651060338721874                               0.4171592385040968                                0.42369486813020735
493200                                            0.40871869895455204                               0.4165364266699722                                0.41718614861464426                               0.42372575437114207
493800                                            0.4087412679519814                                0.4165622499527373                                0.41721305872516046                               0.42375664061205853
494400                                            0.40876383694938184                               0.4165880732354991                                0.41723996883565395                               0.4237875268529696
495000                                            0.40878640594682747                               0.4166138965182602                                0.41726687894620185                               0.4238184130939186
495600                                            0.40880897494425483                               0.41663971980102515                               0.4172937890567174                                0.42384929933484794
496200                                            0.40883154394167515                               0.41666554308377085                               0.4173206991672366                                0.42388018557574575
496800                                            0.4088541129391134                                0.41669136636654325                               0.41734760927776904                               0.42391107181668625
497400                                            0.40887668193652604                               0.416717189649301                                 0.4173745193882747                                0.42394195805759854
498000                                            0.40889925093394697                               0.4167430129320816                                0.417401429498771                                 0.4239728442985327
498600                                            0.4089218199313878                                0.4167688362148115                                0.4174283396092963                                0.42400373053946133
499200                                            0.40894438892881896                               0.416794659497576                                 0.41745524971983794                               0.42403461678040705
499800                                            0.4089669579262489                                0.4168204827803376                                0.41748215983035786                               0.4240655030213114
500400                                            0.40898952692366164                               0.41684630606310635                               0.4175090699408619                                0.42409638926223814
501000                                            0.4090120959211001                                0.4168721293458299                                0.417535980051365                                 0.4241272755031629
501600                                            0.40903466491851825                               0.4168979526286093                                0.41756289016191245                               0.4241581617440959
502200                                            0.409057233915939                                 0.4169237759113733                                0.4175898002724263                                0.42418904798500606
502800                                            0.4090798029133602                                0.41694959919412533                               0.41761671038294845                               0.4242199342259264
503400                                            0.40910237191079774                               0.4169754224768855                                0.4176436204934707                                0.42425082046685336
504000                                            0.4091249409082242                                0.4170012457596637                                0.41767053060399423                               0.4242817067077716
504600                                            0.40914750990563975                               0.41702706904241                                  0.4176974407145041                                0.42431259294871687
505200                                            0.4091700789030726                                0.41705289232516757                               0.4177243508250254                                0.42434347918962767
505800                                            0.40919264790050397                               0.4170787156079394                                0.4177512609355223                                0.42437436543055196
506400                                            0.40921521689792                                  0.4171045388906846                                0.4177781710460442                                0.42440525167145826
507000                                            0.4092377858953571                                0.41713036217345095                               0.41780508115658466                               0.42443613791239715
507600                                            0.409260354892771                                 0.4171561854562171                                0.417831991267103                                 0.4244670241533222
508200                                            0.4092829238902202                                0.4171820087389792                                0.41785890137762555                               0.4244979103942357
508800                                            0.4093054928876331                                0.41720783202174005                               0.41788581148813714                               0.4245287966351515
509400                                            0.4093280618850472                                0.41723365530447276                               0.41791272159866094                               0.42455968287609436
510000                                            0.40935063088248813                               0.41725947858725637                               0.4179396317091751                                0.4245905691170355
510600                                            0.4093731998799213                                0.41728530187000873                               0.4179665418196667                                0.424621455357927
511200                                            0.409395768877332                                 0.4173111251527814                                0.41799345193020604                               0.4246523415988685
511800                                            0.40941833787475446                               0.4173369484355399                                0.4180203620407328                                0.42468322783981516
512400                                            0.4094409068721811                                0.41736277171828273                               0.41804727215124604                               0.42471411408071913
513000                                            0.40946347586961074                               0.41738859500105113                               0.4180741822617829                                0.424745000321641
513600                                            0.409486044867034                                 0.41741441828380077                               0.41810109237229043                               0.4247758865625646
514200                                            0.40950861386445947                               0.41744024156657655                               0.4181280024828014                                0.4248067728034974
514800                                            0.4095311828618856                                0.41746606484933013                               0.41815491259332777                               0.42483765904441123
515400                                            0.4095537518593291                                0.41749188813210897                               0.4181818227038505                                0.4248685452853438
516000                                            0.409576320856758                                 0.4175177114148531                                0.4182087328143659                                0.4248994315262674
516600                                            0.40959888985417403                               0.4175435346976422                                0.4182356429248773                                0.42493031776719975
517200                                            0.40962145885161777                               0.41756935798039374                               0.41826255303539445                               0.4249612040081304
517800                                            0.4096440278490248                                0.41759518126313794                               0.4182894631459198                                0.42499209024904844
518400                                            0.4096665968464574                                0.4176210045458989                                0.4183163732564618                                0.4250229764899742
519000                                            0.409689165843895                                 0.41764682782864165                               0.41834328336696236                               0.42505386273087337
519600                                            0.4097117348413218                                0.417672651111428                                 0.4183701934774845                                0.4250847489718238
520200                                            0.40973430383873716                               0.41769847439416713                               0.4183971035880036                                0.4251156352127523
520800                                            0.4097568728361708                                0.4177242976769213                                0.4184240136985374                                0.4251465214536605
521400                                            0.40977944183359594                               0.41775012095967884                               0.41845092380906485                               0.4251774076945801
522000                                            0.4098020108310314                                0.4177759442424573                                0.4184778339195767                                0.42520829393551995
522600                                            0.40982457982845477                               0.417801767525207                                 0.4185047440300935                                0.4252391801764377
523200                                            0.40984714882587897                               0.4178275908079504                                0.4185316541406017                                0.42527006641736187
523800                                            0.4098697178232899                                0.41785341409073895                               0.41855856425113985                               0.4253009526582932
524400                                            0.4098922868207257                                0.4178792373734852                                0.4185854743616279                                0.42533183889922455
525000                                            0.40991485581815346                               0.41790506065626154                               0.41861238447216986                               0.42536272514012846
525600                                            0.4099374248155752                                0.41793088393899885                               0.41863929458268545                               0.4253936113810663
526200                                            0.4099599938130111                                0.4179567072217442                                0.418666204693208                                 0.4254244976220018
526800                                            0.40998256281044454                               0.417982530504548                                 0.4186931148037539                                0.4254553838629234
527400                                            0.4100051318078453                                0.41800835378729845                               0.4187200249142443                                0.425486270103831
528000                                            0.4100277008052751                                0.418034177070061                                 0.4187469350247633                                0.42551715634473675
528600                                            0.4100502698027079                                0.41806000035281254                               0.41877384513529453                               0.4255480425856847
529200                                            0.410072838800127                                 0.41808582363557656                               0.4188007552458089                                0.42557892882660314
529800                                            0.41009540779755904                               0.418111646918321                                 0.4188276653563021                                0.42560981506755025
530400                                            0.41011797679497947                               0.4181374702010855                                0.41885457546683436                               0.42564070130846643
531000                                            0.4101405457924105                                0.41816329348385445                               0.4188814855773486                                0.4256715875493849
531600                                            0.4101631147898439                                0.4181891167665986                                0.41890839568790267                               0.4257024737902898
532200                                            0.4101856837872587                                0.41821494004936544                               0.41893530579841665                               0.42573336003123935
532800                                            0.4102082527847037                                0.41824076333213517                               0.41896221590891736                               0.4257642462721818
533400                                            0.4102308217821268                                0.41826658661488325                               0.418989126019444                                 0.4257951325130749
534000                                            0.4102533907795514                                0.4182924098976283                                0.4190160361299416                                0.4258260187540268
534600                                            0.4102759597769578                                0.41831823318041245                               0.41904294624047667                               0.4258569049949225
535200                                            0.4102985287744015                                0.4183440564631646                                0.419069856351009                                 0.4258877912358663
535800                                            0.410321097771822                                 0.41836987974593726                               0.41909676646151706                               0.42591867747678164
536400                                            0.41034366676926254                               0.41839570302869133                               0.4191236765720563                                0.42594956371771314
537000                                            0.41036623576667003                               0.4184215263114522                                0.41915058668255384                               0.4259804499586364
537600                                            0.41038880476410156                               0.4184473495942231                                0.41917749679307387                               0.42601133619955334
538200                                            0.4104113737615474                                0.4184731728769769                                0.4192044069036099                                0.4260422224404743
538800                                            0.41043394275896156                               0.41849899615973485                               0.4192313170141133                                0.4260731086814023
539400                                            0.41045651175639164                               0.418524819442484                                 0.4192582271246205                                0.42610399492234274
540000                                            0.41047908075380973                               0.4185506427252585                                0.4192851372351543                                0.4261348811632552
540600                                            0.4105016497512211                                0.41857646600801274                               0.419312047345672                                 0.42616576740417683
541200                                            0.41052421874866657                               0.41860228929077126                               0.41933895745619343                               0.42619665364510123
541800                                            0.41054678774608094                               0.4186281125735271                                0.41936586756672                                  0.4262275398860204
542400                                            0.41056935674351874                               0.4186539358562976                                0.4193927776772377                                0.4262584261269594
543000                                            0.41059192574094894                               0.4186797591390329                                0.4194196877877454                                0.4262893123678714
543600                                            0.41061449473836875                               0.41870558242180494                               0.41944659789827315                               0.4263201986088114
544200                                            0.41063706373579983                               0.41873140570456985                               0.41947350800879873                               0.42635108484972434
544800                                            0.4106596327332191                                0.41875722898732537                               0.4195004181192973                                0.4263819710906504
545400                                            0.41068220173064546                               0.41878305227009116                               0.41952732822983757                               0.42641285733158635
546000                                            0.410704770728068                                 0.41880887555284424                               0.4195542383403702                                0.4264437435725089
546600                                            0.410727339725517                                 0.41883469883562413                               0.41958114845086064                               0.42647462981342305
547200                                            0.4107499087229427                                0.4188605221183674                                0.41960805856139005                               0.42650551605433445
547800                                            0.4107724777203633                                0.41888634540111436                               0.41963496867191735                               0.42653640229527867
548400                                            0.41079504671779515                               0.41891216868389286                               0.4196618787824273                                0.4265672885361852
549000                                            0.4108176157152233                                0.4189379919666749                                0.4196887888929316                                0.4265981747771398
549600                                            0.4108401847126325                                0.4189638152494204                                0.4197156990034836                                0.42662906101804055
550200                                            0.41086275371004366                               0.4189896385321744                                0.4197426091139852                                0.42665994725898315
550800                                            0.4108853227074722                                0.41901546181491883                               0.4197695192245204                                0.42669083349989323
551400                                            0.41090789170492015                               0.41904128509768035                               0.4197964293350395                                0.42672171974082324
552000                                            0.41093046070234646                               0.4190671083804383                                0.41982333944555983                               0.42675260598175907
552600                                            0.4109530296997814                                0.41909293166322364                               0.41985024955604866                               0.4267834922226685
553200                                            0.41097559869719175                               0.4191187549459711                                0.41987715966657435                               0.4268143784635991
553800                                            0.41099816769462216                               0.41914457822873497                               0.4199040697771212                                0.4268452647045106
554400                                            0.41102073669205524                               0.4191704015114942                                0.4199309798876398                                0.42687615094543846
555000                                            0.41104330568947334                               0.41919622479422836                               0.41995788999813516                               0.42690703718637646
555600                                            0.41106587468689687                               0.4192220480770062                                0.4199848001086671                                0.4269379234272904
556200                                            0.4110884436843319                                0.4192478713597621                                0.4200117102191705                                0.42696880966821094
556800                                            0.4111110126817412                                0.4192736946425107                                0.42003862032971234                               0.42699969590913045
557400                                            0.4111335816791667                                0.41929951792529263                               0.4200655304401996                                0.4270305821500795
558000                                            0.41115615067660405                               0.4193253412080463                                0.4200924405507491                                0.4270614683909999
558600                                            0.41117871967404385                               0.41935116449081244                               0.4201193506612626                                0.42709235463193107
559200                                            0.41120128867145667                               0.4193769877735659                                0.420146260771775                                 0.4271232408728534
559800                                            0.4112238576688797                                0.4194028110563282                                0.4201731708822948                                0.427154127113774
560400                                            0.411246426666312                                 0.4194286343390938                                0.42020008099283074                               0.427185013354684
561000                                            0.4112689956637414                                0.4194544576218557                                0.42022699110334044                               0.42721589959560685
561600                                            0.4112915646611567                                0.41948028090461487                               0.4202539012138612                                0.4272467858365287
562200                                            0.41131413365859487                               0.41950610418738543                               0.42028081132438255                               0.42727767207747863
562800                                            0.41133670265603456                               0.4195319274700989                                0.4203077214348863                                0.4273085583183946
563400                                            0.41135927165345887                               0.41955775075289725                               0.420334631545407                                 0.4273394445593061
564000                                            0.411381840650858                                 0.41958357403565705                               0.4203615416559329                                0.42737033080023856
564600                                            0.4114044096483016                                0.4196093973184293                                0.4203884517664479                                0.42740121704116657
565200                                            0.4114269786457234                                0.41963522060117336                               0.42041536187697515                               0.42743210328209286
565800                                            0.4114495476431685                                0.41966104388392167                               0.4204422719874845                                0.427462989523019
566400                                            0.411472116640588                                 0.419686867166702                                 0.4204691820980199                                0.42749387576393216
